 

stn;time;gre000d0;p06stads;tre200d0;rre150d0;ure200d0;sre000d0;fkl010d0
CDF;20181231;27;914.7;2.5;0.5;93.0;0;0.8
CDF;20190101;28;911.9;0.3;1.7;94.5;39;1.4
CDF;20190102;38;912.1;-1.9;0.3;84.8;19;2.0
CDF;20190103;78;914.3;-4.9;0.0;74.9;438;3.2
CDF;20190104;79;913.3;-3.4;0.0;77.7;418;2.4
CDF;20190105;25;911.7;-2.2;1.0;92.4;0;1.4
CDF;20190106;26;911.2;-1.5;0.1;91.8;0;0.9
CDF;20190107;24;912.0;-2.4;0.8;91.8;0;1.6
CDF;20190108;14;906.0;-0.6;12.6;90.5;0;2.8
CDF;20190109;32;897.8;-2.7;6.7;86.9;0;2.5
CDF;20190110;36;899.8;-4.3;0.0;86.9;0;3.6
CDF;20190111;48;904.2;-4.6;1.6;84.1;34;1.2
CDF;20190112;33;907.0;-1.1;6.1;91.7;0;2.5
CDF;20190113;17;900.2;1.3;23.7;92.5;0;5.9
CDF;20190114;35;895.1;0.7;6.9;88.7;1;2.7
CDF;20190115;70;904.4;-3.5;0.0;90.1;234;0.7
CDF;20190116;90;898.4;-1.2;0.0;76.1;448;1.8
CDF;20190117;18;893.1;1.1;6.2;84.4;0;4.2
CDF;20190118;90;898.0;-6.8;0.0;84.1;419;0.9
CDF;20190119;92;895.2;-8.6;0.0;84.5;416;0.2
CDF;20190120;63;892.8;-2.4;0.0;80.9;81;0.6
CDF;20190121;93;897.7;-2.4;0.0;85.7;328;0.9
CDF;20190122;98;893.7;-6.2;0.0;84.0;406;1.0
CDF;20190123;58;878.3;-3.9;0.7;83.0;71;1.6
CDF;20190124;29;886.0;-6.2;0.0;88.1;0;1.4
CDF;20190125;102;895.0;-8.1;0.3;79.6;475;0.8
CDF;20190126;42;898.5;-0.1;1.2;87.9;0;3.0
CDF;20190127;58;882.5;0.9;11.1;84.6;65;5.4
CDF;20190128;52;883.8;-2.6;9.8;86.1;26;3.4
CDF;20190129;96;891.3;-3.5;0.7;81.7;304;1.8
CDF;20190130;51;877.3;-3.4;1.8;81.1;103;5.0
CDF;20190131;91;880.0;-1.0;1.4;81.9;228;3.2
CDF;20190201;19;875.5;2.0;6.4;87.2;0;2.7
CDF;20190202;68;876.8;-0.7;5.3;90.1;112;1.2
CDF;20190203;27;891.2;-2.7;3.3;88.0;0;2.6
CDF;20190204;120;906.8;-4.7;0.0;80.0;429;1.3
CDF;20190205;128;906.3;-5.5;0.0;80.7;535;0.1
CDF;20190206;127;907.4;-5.0;0.0;70.3;537;0.5
CDF;20190207;33;900.2;1.0;5.8;78.4;0;2.9
CDF;20190208;101;902.2;1.1;1.4;75.2;286;1.6
CDF;20190209;56;898.5;3.5;1.5;78.2;19;4.5
CDF;20190210;27;892.1;3.7;19.5;72.8;0;6.7
CDF;20190211;67;899.0;-0.8;6.9;86.6;29;2.4
CDF;20190212;115;912.9;-4.5;0.0;87.6;306;0.7
CDF;20190213;140;914.3;-1.6;0.0;76.2;556;0.4
CDF;20190214;145;915.9;0.8;0.0;53.9;559;0.6
CDF;20190215;150;913.3;2.1;0.0;59.2;564;0.2
CDF;20190216;153;911.6;1.5;0.0;59.8;567;0.3
CDF;20190217;155;908.6;3.0;0.0;53.4;570;0.4
CDF;20190218;156;904.4;1.8;0.0;64.3;573;0.5
CDF;20190219;136;903.7;2.1;0.0;74.7;518;0.9
CDF;20190220;148;905.1;1.3;0.0;79.8;530;0.6
CDF;20190221;152;909.8;2.1;0.0;70.2;572;0.5
CDF;20190222;149;913.7;3.3;0.0;78.3;478;2.6
CDF;20190223;161;911.9;4.7;0.0;51.8;572;4.3
CDF;20190224;170;913.0;5.2;0.0;41.3;592;2.1
CDF;20190225;170;914.1;6.1;0.0;52.5;595;2.0
CDF;20190226;168;913.3;7.2;0.0;45.7;593;0.9
CDF;20190227;172;910.6;7.4;0.0;50.3;599;0.6
CDF;20190228;165;906.0;5.7;3.8;66.9;577;4.1
CDF;20190301;36;900.4;3.0;25.2;90.0;0;3.5
CDF;20190302;54;902.1;3.0;0.4;90.0;0;2.1
CDF;20190303;139;901.7;5.3;0.0;67.7;351;2.5
CDF;20190304;78;889.1;5.0;3.1;61.1;121;6.9
CDF;20190305;136;896.2;2.6;0.0;71.2;277;4.6
CDF;20190306;100;893.1;6.6;8.2;46.4;89;3.4
CDF;20190307;89;887.8;4.2;3.1;76.1;134;4.9
CDF;20190308;97;898.0;2.6;3.6;86.8;137;3.1
CDF;20190309;37;904.0;5.0;5.8;88.9;0;4.5
CDF;20190310;52;900.9;6.6;6.7;83.2;61;6.2
CDF;20190311;63;904.3;-1.1;5.4;84.4;1;2.8
CDF;20190312;180;907.2;1.5;4.5;58.3;440;2.6
CDF;20190313;134;899.2;0.6;9.7;85.2;54;4.6
CDF;20190314;49;900.3;1.3;22.1;89.2;0;5.5
CDF;20190315;51;898.3;5.5;20.3;90.7;0;5.0
CDF;20190316;192;902.7;7.4;0.0;61.8;453;3.4
CDF;20190317;125;893.4;4.7;8.9;64.0;331;3.4
CDF;20190318;129;900.7;-0.2;0.8;85.7;89;1.5
CDF;20190319;202;905.1;-0.7;0.0;76.5;456;1.4
CDF;20190320;232;911.0;2.3;0.0;61.3;663;3.4
CDF;20190321;237;910.7;4.1;0.0;55.1;662;3.3
CDF;20190322;238;911.3;6.4;0.0;54.2;664;1.4
CDF;20190323;239;910.4;6.0;0.0;56.4;670;1.5
CDF;20190324;237;907.2;6.2;0.0;63.0;673;2.0
CDF;20190325;155;904.8;2.6;0.5;68.3;269;2.4
CDF;20190326;234;908.0;1.4;0.0;68.4;512;4.3
CDF;20190327;217;908.6;2.5;0.0;66.3;509;4.8
CDF;20190328;250;910.3;5.1;0.0;56.4;687;5.6
CDF;20190329;231;909.6;6.4;0.0;57.1;635;2.5
CDF;20190330;252;908.1;6.3;0.0;55.5;691;1.9
CDF;20190331;247;903.3;7.7;0.0;51.1;692;2.4
CDF;20190401;232;899.6;9.2;0.0;55.0;557;2.8
CDF;20190402;195;897.0;8.9;0.4;54.7;423;3.6
CDF;20190403;41;888.1;2.3;26.8;87.7;9;3.0
CDF;20190404;96;880.7;-1.3;7.2;91.1;38;1.7
CDF;20190405;274;886.5;-1.3;0.0;81.8;660;2.3
CDF;20190406;225;886.9;3.4;0.0;69.5;475;2.3
CDF;20190407;57;888.9;3.0;0.5;88.9;0;1.5
CDF;20190408;143;894.3;4.4;0.3;84.3;217;1.1
CDF;20190409;154;893.6;4.6;0.0;80.8;239;1.2
CDF;20190410;150;892.5;4.5;0.8;85.7;259;2.3
CDF;20190411;127;896.0;4.6;0.0;84.2;85;4.6
CDF;20190412;237;899.0;3.2;0.0;71.7;457;2.8
CDF;20190413;143;899.1;0.3;0.0;76.0;100;1.8
CDF;20190414;134;898.4;-1.1;0.0;82.8;90;3.5
CDF;20190415;294;901.7;5.9;0.0;59.9;689;2.7
CDF;20190416;108;900.4;6.6;4.8;76.8;13;2.4
CDF;20190417;299;903.6;9.0;0.0;70.9;647;1.4
CDF;20190418;221;904.3;10.6;0.0;63.9;478;1.2
CDF;20190419;176;908.9;9.9;0.6;66.8;275;0.8
CDF;20190420;304;909.0;11.9;0.0;48.5;740;1.8
CDF;20190421;208;903.2;11.6;0.0;50.4;277;1.2
CDF;20190422;281;894.2;12.9;0.0;47.7;648;1.3
CDF;20190423;186;884.3;13.0;0.0;55.7;299;1.4
CDF;20190424;142;887.6;9.4;5.9;70.3;311;2.8
CDF;20190425;227;892.6;8.6;14.5;67.4;465;3.3
CDF;20190426;148;897.4;4.6;6.1;83.7;99;1.5
CDF;20190427;92;902.4;4.4;12.7;86.9;6;4.4
CDF;20190428;177;902.9;1.7;3.3;88.5;82;1.8
CDF;20190429;159;903.7;4.0;0.0;77.1;127;2.5
CDF;20190430;150;902.1;5.7;0.0;82.0;64;2.9
CDF;20190501;322;899.3;7.9;0.0;65.7;737;1.5
CDF;20190502;149;897.2;6.6;9.4;80.7;226;3.0
CDF;20190503;128;896.0;5.6;0.5;84.7;139;1.9
CDF;20190504;103;892.9;1.9;8.8;87.2;11;2.9
CDF;20190505;186;896.7;-0.5;2.7;85.0;221;3.3
CDF;20190506;245;901.7;1.6;0.0;72.4;429;2.0
CDF;20190507;284;901.1;5.7;0.8;60.4;495;1.5
CDF;20190508;41;892.2;7.3;18.7;83.3;0;4.1
CDF;20190509;104;887.8;6.6;6.3;83.8;27;4.8
CDF;20190510;143;895.8;9.0;6.8;82.7;77;2.5
CDF;20190511;134;896.5;7.0;11.6;85.0;90;5.2
CDF;20190512;283;908.5;5.9;0.1;71.6;427;4.9
CDF;20190513;359;910.3;6.3;0.0;58.2;748;8.0
CDF;20190514;341;907.2;6.6;0.0;48.7;817;6.6
CDF;20190515;267;901.4;4.9;0.0;61.8;444;6.6
CDF;20190516;205;897.3;5.7;0.0;70.5;357;2.2
CDF;20190517;143;890.7;7.7;1.2;79.4;38;1.2
CDF;20190518;149;890.6;9.3;1.7;80.4;1;1.3
CDF;20190519;82;890.3;9.3;9.7;87.8;1;1.1
CDF;20190520;44;891.3;8.9;15.4;90.4;0;2.4
CDF;20190521;134;897.4;9.2;1.5;86.5;118;2.2
CDF;20190522;334;902.8;8.9;0.0;70.1;637;1.4
CDF;20190523;329;902.5;11.2;0.0;66.5;734;1.3
CDF;20190524;216;900.2;12.4;0.3;68.0;376;1.1
CDF;20190525;186;900.4;11.5;27.0;78.7;236;1.3
CDF;20190526;212;901.9;11.2;0.0;75.1;306;1.3
CDF;20190527;195;897.7;11.0;6.2;79.8;236;1.6
CDF;20190528;85;894.3;7.9;8.1;86.1;38;1.7
CDF;20190529;209;902.1;7.9;0.5;80.4;186;1.6
CDF;20190530;260;908.8;9.5;0.0;69.5;460;1.3
CDF;20190531;339;909.8;13.0;0.0;65.4;728;1.7
CDF;20190601;348;907.5;15.5;0.0;62.0;795;1.3
CDF;20190602;254;904.8;17.0;0.0;63.7;490;1.2
CDF;20190603;259;902.4;17.0;0.4;68.6;572;1.4
CDF;20190604;337;899.2;19.2;0.0;55.1;751;2.3
CDF;20190605;304;896.0;17.7;2.6;65.1;585;2.5
CDF;20190606;125;898.6;9.0;0.1;83.2;84;1.6
CDF;20190607;278;896.3;12.5;0.1;63.9;523;3.0
CDF;20190608;369;907.7;11.6;0.0;55.2;840;2.5
CDF;20190609;75;905.5;11.5;18.3;78.3;55;1.6
CDF;20190610;51;901.5;11.3;38.4;89.7;18;1.1
CDF;20190611;104;896.0;10.0;8.8;87.5;11;1.1
CDF;20190612;289;896.4;11.0;0.3;75.7;346;1.8
CDF;20190613;368;900.2;13.9;1.7;56.2;807;2.0
CDF;20190614;147;901.1;15.4;8.6;74.3;241;2.2
CDF;20190615;158;901.1;13.3;11.1;85.9;81;2.4
CDF;20190616;243;906.4;13.2;0.0;79.2;336;2.0
CDF;20190617;361;903.7;16.4;0.0;67.8;795;2.0
CDF;20190618;289;902.4;18.1;0.0;64.8;586;1.1
CDF;20190619;299;899.2;18.9;0.2;58.1;603;2.1
CDF;20190620;205;900.3;15.2;5.9;78.9;211;1.8
CDF;20190621;171;902.4;15.0;21.4;83.2;227;2.3
CDF;20190622;171;901.9;14.6;7.4;85.1;239;1.2
CDF;20190623;353;902.4;16.9;0.0;72.8;784;1.1
CDF;20190624;351;904.5;20.3;0.0;59.7;762;1.0
CDF;20190625;331;906.3;23.4;0.0;62.6;798;1.3
CDF;20190626;353;910.0;25.0;0.0;60.5;831;1.0
CDF;20190627;361;910.4;25.4;0.0;58.9;832;1.7
CDF;20190628;365;907.2;23.1;0.0;59.6;848;1.5
CDF;20190629;373;904.5;22.8;0.0;51.2;862;1.3
CDF;20190630;356;905.4;24.9;0.0;58.4;849;1.9
CDF;20190701;330;905.6;23.2;0.0;55.4;668;2.0
CDF;20190702;282;905.4;19.7;0.0;68.9;530;2.1
CDF;20190703;231;904.2;18.5;5.7;73.4;405;1.7
CDF;20190704;276;905.2;18.8;0.0;66.8;425;1.6
CDF;20190705;368;905.6;19.7;0.0;55.0;839;1.3
CDF;20190706;199;901.4;17.8;22.6;70.6;414;1.9
CDF;20190707;334;899.8;17.7;0.0;69.3;643;2.6
CDF;20190708;249;901.6;16.3;0.0;72.5;413;1.7
CDF;20190709;347;901.4;14.9;0.0;67.9;764;3.3
CDF;20190710;358;902.2;14.2;0.0;56.5;796;2.8
CDF;20190711;145;901.0;14.9;0.0;59.5;11;0.8
CDF;20190712;216;900.9;16.4;0.0;62.9;238;2.5
CDF;20190713;305;903.1;14.3;0.0;67.8;567;1.7
CDF;20190714;246;900.6;13.3;1.5;74.6;405;3.4
CDF;20190715;152;899.6;12.8;0.0;83.3;199;3.8
CDF;20190716;342;902.6;16.1;0.0;62.1;779;1.2
CDF;20190717;338;901.1;16.6;0.0;50.8;772;1.5
CDF;20190718;196;900.4;16.7;0.0;56.5;301;1.2
CDF;20190719;348;903.1;17.7;0.0;62.8;759;1.7
CDF;20190720;270;902.1;21.0;4.3;50.7;560;2.9
CDF;20190721;281;907.4;19.3;0.0;70.7;481;2.0
CDF;20190722;286;910.1;20.6;0.0;62.1;606;1.3
CDF;20190723;337;907.6;23.0;0.0;56.0;814;1.3
CDF;20190724;323;905.1;24.6;0.0;50.1;760;1.3
CDF;20190725;332;904.4;25.3;0.0;41.3;714;1.3
CDF;20190726;258;901.5;22.6;35.7;57.8;433;2.0
CDF;20190727;189;893.7;16.7;22.0;83.7;244;1.7
CDF;20190728;52;889.9;13.3;19.9;90.9;0;2.1
CDF;20190729;201;897.9;14.8;0.0;79.1;290;1.4
CDF;20190730;234;901.3;15.6;0.0;75.5;409;1.7
CDF;20190731;206;904.5;14.0;0.0;72.6;212;1.6
CDF;20190801;303;904.0;16.1;0.4;64.4;659;1.5
CDF;20190802;232;901.3;16.5;0.0;65.5;338;1.1
CDF;20190803;292;902.9;15.6;0.0;67.0;675;1.3
CDF;20190804;324;902.5;17.7;0.6;57.7;788;1.0
CDF;20190805;285;902.0;20.0;0.0;62.6;535;2.4
CDF;20190806;179;900.9;18.3;18.6;78.1;279;2.1
CDF;20190807;81;898.1;15.4;8.9;86.2;42;2.2
CDF;20190808;321;900.2;16.9;0.0;69.2;765;1.1
CDF;20190809;248;899.8;21.5;10.9;66.6;489;2.8
CDF;20190810;255;904.0;16.6;1.7;76.2;410;2.8
CDF;20190811;209;903.7;15.2;13.5;81.2;412;1.4
CDF;20190812;133;902.2;13.0;0.5;83.9;81;1.6
CDF;20190813;220;905.2;11.3;0.0;77.7;378;1.6
CDF;20190814;311;904.7;12.1;0.0;67.4;770;1.0
CDF;20190815;209;902.1;13.7;0.1;76.2;286;3.6
CDF;20190816;263;905.1;14.6;0.0;71.8;668;1.0
CDF;20190817;174;901.8;17.7;0.0;58.0;165;2.3
CDF;20190818;261;898.6;20.6;16.4;62.6;591;3.2
CDF;20190819;70;903.3;14.9;12.4;90.3;2;1.3
CDF;20190820;38;906.0;11.5;18.4;90.6;0;1.3
CDF;20190821;267;909.9;12.5;0.0;78.3;497;4.1
CDF;20190822;298;907.4;14.7;0.0;81.0;737;1.9
CDF;20190823;298;908.2;15.4;0.0;75.8;740;2.0
CDF;20190824;275;906.2;16.7;0.0;73.6;661;1.1
CDF;20190825;292;905.4;17.2;0.0;64.7;732;1.0
CDF;20190826;284;905.3;17.6;0.0;65.7;729;0.9
CDF;20190827;234;904.7;18.7;1.0;65.0;553;1.3
CDF;20190828;245;904.5;19.3;0.0;68.0;532;1.0
CDF;20190829;174;906.2;18.0;0.9;79.0;415;1.0
CDF;20190830;240;908.2;18.5;0.0;78.0;504;1.2
CDF;20190831;270;904.2;19.5;0.0;66.4;680;1.5
CDF;20190901;144;901.5;16.2;0.0;76.6;154;1.8
CDF;20190902;130;905.0;12.6;0.0;77.7;105;2.7
CDF;20190903;269;908.6;12.4;0.0;68.6;696;1.3
CDF;20190904;270;905.2;13.8;0.3;59.7;695;1.5
CDF;20190905;71;903.7;9.9;1.7;79.8;5;1.6
CDF;20190906;81;905.7;9.6;0.0;82.5;1;3.0
CDF;20190907;177;904.5;10.0;0.4;74.0;269;1.5
CDF;20190908;89;901.5;7.7;4.6;86.1;33;1.6
CDF;20190909;157;901.4;8.4;0.0;77.6;171;1.3
CDF;20190910;195;899.1;11.1;0.0;70.2;533;1.3
CDF;20190911;191;907.0;10.9;0.0;74.7;390;1.0
CDF;20190912;246;914.2;12.8;0.0;65.5;695;0.8
CDF;20190913;243;915.9;15.4;0.0;70.4;691;1.3
CDF;20190914;220;913.4;16.3;0.0;74.8;686;1.2
CDF;20190915;234;911.0;16.8;0.0;67.9;687;1.4
CDF;20190916;222;907.0;17.0;0.0;65.4;666;1.4
CDF;20190917;226;904.5;15.2;0.0;67.4;659;2.0
CDF;20190918;228;903.9;12.1;0.0;72.5;671;3.7
CDF;20190919;231;905.9;10.2;0.0;54.9;679;5.1
CDF;20190920;226;906.9;11.7;0.0;66.6;679;1.8
CDF;20190921;219;904.7;13.9;0.1;71.9;671;1.1
CDF;20190922;150;898.7;15.4;35.8;76.8;263;1.7
CDF;20190923;150;902.0;10.1;0.9;86.8;192;2.1
CDF;20190924;74;899.5;10.5;5.3;85.9;10;2.4
CDF;20190925;110;897.2;11.0;6.2;84.8;100;4.1
CDF;20190926;71;899.6;12.3;2.5;92.6;19;3.3
CDF;20190927;122;901.1;13.1;5.7;83.0;163;4.1
CDF;20190928;137;903.8;9.7;0.4;84.5;270;3.1
CDF;20190929;192;899.6;14.2;6.7;58.7;572;4.6
CDF;20190930;149;900.1;10.9;0.5;85.2;358;3.3
CDF;20191001;146;896.8;12.0;13.2;78.4;315;2.8
CDF;20191002;69;893.2;8.4;9.0;90.8;13;3.5
CDF;20191003;190;902.1;5.5;0.1;80.9;516;1.0
CDF;20191004;27;897.5;7.0;11.1;91.2;0;4.0
CDF;20191005;57;897.8;8.8;6.4;94.0;6;2.4
CDF;20191006;51;900.4;8.8;18.2;92.1;2;2.7
CDF;20191007;79;900.9;6.6;0.7;90.4;27;1.6
CDF;20191008;116;901.5;11.8;4.1;80.7;211;3.7
CDF;20191009;21;898.6;8.4;13.3;90.9;0;4.4
CDF;20191010;77;902.4;6.7;2.0;88.2;147;3.6
CDF;20191011;175;904.8;9.1;0.0;70.8;612;1.4
CDF;20191012;119;902.9;14.2;0.0;67.1;343;2.4
CDF;20191013;159;901.6;15.5;0.0;61.5;568;2.4
CDF;20191014;160;901.0;15.3;0.0;60.2;593;2.2
CDF;20191015;20;893.5;9.4;17.9;84.2;0;2.9
CDF;20191016;159;900.7;8.3;0.0;76.4;596;1.7
CDF;20191017;81;900.1;11.0;2.9;77.2;180;2.4
CDF;20191018;52;898.2;10.4;36.4;89.5;41;2.3
CDF;20191019;28;895.3;10.1;14.9;91.5;0;1.8
CDF;20191020;110;893.0;13.1;6.5;75.8;226;1.9
CDF;20191021;22;901.1;10.3;11.5;94.2;0;1.0
CDF;20191022;132;905.7;10.1;0.0;90.7;424;1.5
CDF;20191023;100;899.7;12.9;0.0;67.1;307;1.2
CDF;20191024;67;895.3;10.0;0.3;84.9;85;1.6
CDF;20191025;126;905.9;9.0;0.0;84.0;397;0.9
CDF;20191026;137;905.5;11.4;0.0;70.0;551;1.7
CDF;20191027;101;905.7;12.2;0.7;74.4;309;2.0
CDF;20191028;28;902.9;10.6;6.5;91.7;0;0.5
CDF;20191029;37;900.1;9.9;0.6;93.2;13;1.3
CDF;20191030;55;903.3;9.4;0.4;92.1;49;1.5
CDF;20191031;43;901.4;8.5;1.0;91.4;6;0.8
CDF;20191101;34;899.4;9.3;15.8;86.0;0;3.7
CDF;20191102;29;887.3;10.3;8.1;87.2;1;3.6
CDF;20191103;30;876.1;6.9;14.5;88.1;4;4.9
CDF;20191104;44;881.0;7.0;10.3;83.1;72;4.9
CDF;20191105;49;883.5;4.3;7.3;89.3;142;1.6
CDF;20191106;46;888.0;3.6;1.2;89.9;43;2.3
CDF;20191107;26;886.0;2.8;2.8;84.5;1;2.8
CDF;20191108;44;886.8;1.5;0.0;89.6;0;0.8
CDF;20191109;52;893.9;0.3;0.0;87.6;21;0.8
CDF;20191110;47;890.8;0.9;0.0;85.8;37;1.1
CDF;20191111;60;895.3;0.2;1.8;84.4;116;2.1
CDF;20191112;61;892.4;0.6;1.2;84.6;179;2.6
CDF;20191113;61;887.2;0.1;0.0;85.5;71;2.0
CDF;20191114;30;883.9;1.5;2.0;71.9;10;2.0
CDF;20191115;93;879.8;0.7;0.0;85.3;344;1.4
CDF;20191116;79;889.1;0.2;0.0;83.8;252;1.2
CDF;20191117;21;889.2;-0.3;11.2;91.8;0;1.6
CDF;20191118;67;891.8;-0.8;0.1;88.9;173;3.0
CDF;20191119;36;897.5;-1.2;0.0;88.6;0;1.9
CDF;20191120;95;896.1;-1.7;0.0;90.3;484;0.5
CDF;20191121;74;892.0;1.8;0.1;89.4;137;0.8
CDF;20191122;89;891.2;3.6;0.0;78.0;473;1.3
CDF;20191123;52;879.1;5.4;0.0;70.4;127;0.9
CDF;20191124;35;888.9;3.7;0.0;91.3;19;0.8
CDF;20191125;38;892.4;4.7;0.0;90.5;0;0.9
CDF;20191126;47;893.9;6.1;3.9;81.6;82;1.2
CDF;20191127;53;885.9;6.7;3.4;77.3;120;4.6
CDF;20191128;14;886.6;4.4;24.2;89.4;0;5.0
CDF;20191129;16;892.1;2.6;20.5;91.9;0;2.9
CDF;20191130;73;902.5;1.4;0.0;89.2;282;1.0
CDF;20191201;16;894.8;2.6;1.5;89.1;0;1.4
CDF;20191202;24;901.1;-0.6;0.0;90.0;3;3.9
CDF;20191203;79;905.6;-1.6;0.0;69.5;442;4.0
CDF;20191204;79;901.2;-0.6;0.0;74.8;437;0.8
CDF;20191205;77;902.8;0.0;0.0;65.2;428;1.5
CDF;20191206;75;903.7;3.7;0.1;62.0;411;3.1
CDF;20191207;28;901.8;4.4;2.6;86.4;3;4.0
CDF;20191208;38;900.6;5.1;2.7;83.9;34;5.0
CDF;20191209;12;892.3;1.5;23.7;88.8;0;4.6
CDF;20191210;79;907.9;-3.2;0.0;87.5;435;0.7
CDF;20191211;17;898.2;-1.1;5.5;87.4;0;2.2
CDF;20191212;45;890.6;-1.1;2.4;81.4;124;3.5
CDF;20191213;31;867.2;0.7;13.6;87.8;0;5.2
CDF;20191214;48;882.8;3.9;7.0;85.0;109;5.1
CDF;20191215;39;892.4;6.1;0.2;82.3;23;3.5
CDF;20191216;38;893.9;7.0;0.0;68.5;26;2.0
CDF;20191217;29;891.6;10.4;1.4;48.6;0;3.4
CDF;20191218;52;900.4;7.3;0.0;78.0;212;1.5
CDF;20191219;57;899.0;5.5;0.0;71.4;274;1.9
CDF;20191220;7;880.0;6.2;20.6;74.9;0;4.8
CDF;20191221;29;880.2;3.0;3.9;84.6;70;3.0
CDF;20191222;9;874.0;2.7;28.2;89.3;0;4.8
CDF;20191223;25;893.3;1.6;9.3;91.0;0;4.1
CDF;20191224;12;901.7;3.6;25.0;89.0;0;3.8
CDF;20191225;15;903.7;2.5;6.9;91.1;0;3.5
CDF;20191226;40;904.4;1.0;17.2;88.8;29;2.0
CDF;20191227;26;904.1;2.2;8.6;93.8;0;1.7
CDF;20191228;72;913.1;1.0;0.0;83.9;358;2.9
CDF;20191229;75;913.9;3.3;0.0;27.7;439;3.1
CDF;20191230;73;913.0;4.3;0.0;45.0;438;1.5
CDF;20191231;66;913.2;1.5;0.0;66.8;271;0.7
CDF;20200101;77;911.3;1.2;0.0;70.1;437;0.6
CDF;20200102;74;910.1;0.2;0.0;77.2;435;2.1
CDF;20200103;47;907.9;3.6;2.3;77.5;175;4.1
CDF;20200104;31;911.7;1.4;1.1;90.2;31;1.5
CDF;20200105;76;914.2;-0.4;0.0;78.7;443;1.7
CDF;20200106;78;910.2;2.1;0.1;61.2;446;1.3
CDF;20200107;56;910.4;1.8;0.1;83.7;201;2.0
CDF;20200108;50;911.3;2.4;0.0;72.3;128;1.1
CDF;20200109;77;907.1;6.3;0.7;64.0;433;2.3
CDF;20200110;25;902.6;3.2;3.1;88.2;19;3.3
CDF;20200111;69;912.9;0.1;0.0;93.2;195;0.7
CDF;20200112;85;908.5;-0.9;0.0;78.0;446;1.4
CDF;20200113;56;905.7;1.5;0.0;79.5;157;1.2
CDF;20200114;75;899.9;4.4;0.0;50.7;335;2.5
CDF;20200115;86;901.4;5.1;0.0;60.0;468;2.9
CDF;20200116;85;909.5;3.6;0.0;74.2;473;0.8
CDF;20200117;16;904.2;3.0;11.3;82.5;1;2.5
CDF;20200118;71;908.6;-0.6;0.0;85.2;213;2.3
CDF;20200119;65;910.3;-2.6;0.8;81.6;195;5.0
CDF;20200120;93;917.2;-2.9;0.0;75.8;432;5.4
CDF;20200121;86;917.7;-2.3;0.0;67.4;446;0.7
CDF;20200122;94;912.7;1.1;0.0;64.2;481;0.7
CDF;20200123;94;907.8;2.7;0.0;56.1;433;1.0
CDF;20200124;81;906.1;2.8;0.0;82.5;376;0.8
CDF;20200125;75;903.2;2.5;0.0;83.0;328;0.5
CDF;20200126;51;901.4;2.1;2.6;86.8;91;1.1
CDF;20200127;54;900.0;3.2;6.3;80.0;147;3.2
CDF;20200128;22;888.1;1.5;14.0;84.8;0;6.6
CDF;20200129;37;895.2;1.0;4.0;91.0;0;3.7
CDF;20200130;71;900.1;2.5;10.2;88.8;166;1.5
CDF;20200131;40;900.6;6.6;1.5;92.4;0;2.1
CDF;20200201;33;897.3;7.0;7.5;87.2;60;4.7
CDF;20200202;12;901.9;8.4;26.0;90.9;0;5.4
CDF;20200203;12;903.5;8.9;15.8;83.6;0;6.5
CDF;20200204;36;900.2;0.6;14.8;84.2;1;3.8
CDF;20200205;121;910.4;-1.1;0.1;82.2;391;1.7
CDF;20200206;111;909.7;-2.3;0.0;57.3;431;2.4
CDF;20200207;129;907.6;-2.7;0.0;69.9;538;0.5
CDF;20200208;121;905.8;0.1;0.0;65.7;479;0.6
CDF;20200209;104;906.3;4.2;1.0;63.9;307;4.0
CDF;20200210;38;894.6;6.2;19.8;81.3;25;9.5
CDF;20200211;30;899.4;1.6;8.6;86.7;0;6.2
CDF;20200212;63;903.1;-0.5;2.2;83.4;44;3.9
CDF;20200213;45;898.1;1.2;24.6;77.4;1;4.5
CDF;20200214;66;902.4;1.0;1.3;93.1;6;2.0
CDF;20200215;137;906.3;3.9;0.0;64.3;543;1.7
CDF;20200216;100;903.3;10.2;0.0;37.0;256;3.3
CDF;20200217;16;901.9;5.8;9.4;76.3;0;4.9
CDF;20200218;78;909.9;1.2;1.5;80.5;103;3.7
CDF;20200219;77;904.9;0.7;4.6;86.7;55;3.6
CDF;20200220;157;905.6;3.1;3.9;78.9;496;2.9
CDF;20200221;144;910.0;1.2;0.0;74.4;426;1.8
CDF;20200222;157;911.0;4.5;0.0;48.9;535;2.3
CDF;20200223;73;911.6;8.8;0.6;50.5;9;4.9
CDF;20200224;144;908.4;8.5;0.0;72.1;443;3.5
CDF;20200225;32;895.1;3.6;16.9;80.6;0;5.6
CDF;20200226;70;886.0;-1.6;10.1;84.6;16;5.2
CDF;20200227;46;892.2;-0.4;12.9;83.2;12;5.2
CDF;20200228;168;902.1;0.7;0.8;66.5;445;2.1
CDF;20200229;97;889.6;6.0;23.3;70.8;176;6.2
CDF;20200301;140;888.2;3.6;3.0;78.7;320;5.7
CDF;20200302;32;879.2;1.8;16.6;84.6;0;2.9
CDF;20200303;155;889.1;-0.5;0.2;81.2;270;2.2
CDF;20200304;165;896.8;0.9;0.2;75.6;411;1.8
CDF;20200305;22;887.2;4.1;28.9;87.9;0;5.1
CDF;20200306;74;883.4;0.5;2.2;85.4;36;5.0
CDF;20200307;98;898.8;-1.3;0.0;82.8;121;1.2
